id,source,source_id,url,project_name,developer,unit_number,district,subdistrict,lat,lon,property_type,ownership_type,leasehold_years,title_deed,bedrooms,bathrooms,area_sqm,land_sqm,floor,total_floors,price_thb,price_per_sqm_thb,cam_fee_per_sqm,sinking_fund_per_sqm,furniture_package_thb,monthly_rent_thb,rental_type,rental_yield_claimed,rental_program,rental_pool_split,has_hotel_license,has_pool,has_garden,has_gym,parking_spaces,occupancy_status,is_off_plan,completion_date,year_built,days_on_market,price_drop_count,zone_type,raw_data,scraped_at,updated_at,is_active
445,fazwaz,2-bedroom-condo-for-sale-at-nai-harn-beach-condominium-in-rawai-phuket-u5900930,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-nai-harn-beach-condominium-in-rawai-phuket-u5900930,Nai Harn Beach Condominium,,,rawai,"Rawai, Phuket Town, Phuket",,,condo,unknown,,,,,,,,,9100000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all nai harn beach condominium updated 4 days ago rawai, phuket town, phuket ฿9,100,000 (฿79,100/sqm) 2 bedroom condo for sale at nai harn beach condominium spacious two-bedroom apartment with a large living room and direct access to the pool directly from the balcony. ideal for families who value peace and quiet, convenience and the ability to go down to... details: 2 bedroom(s) 2 bathroom(s)"", ""tags"": [""rent:฿78,000/mo| roi:10%"", ""cam fee:฿8,050/mo"", ""updated: 4 days ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-nai-harn-beach-condominium-in-rawai-phuket-u5900930""}",2026-04-21 09:03:53.351716,2026-04-21 09:03:53.351716,1
446,fazwaz,1-bedroom-condo-for-sale-at-essence-residence-in-rawai-phuket-u1687182,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-essence-residence-in-rawai-phuket-u1687182,Essence Residence,,,rawai,"Rawai, Phuket Town, Phuket",,,house,unknown,,,,,,,,,5300000.0,,,,,,unknown,,0,,0,0,0,0,,,1,,,,,,"{""card_text"": ""see all essence residence updated 4 days ago rawai, phuket town, phuket ฿5,300,000 (฿101,000/sqm) 1 bedroom condo for sale at essence residence introducing essence: where luxury meets comfort\nexperience a new level of deluxe living at the prestigious essence club house, located near the picturesque rawai promenade. this exclusive project boas... details: 1 bedroom(s) 1 bathroom(s) 52.34 sqm proper"", ""tags"": [""cam fee:฿4,187/mo"", ""sinking fund:฿31,404"", ""updated: 4 days ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-essence-residence-in-rawai-phuket-u1687182""}",2026-04-21 09:03:53.351716,2026-04-21 09:03:53.351716,1
447,fazwaz,2-bedroom-condo-for-sale-at-mida-grande-resort-condominiums-in-choeng-thale-phuket-u6003996,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-mida-grande-resort-condominiums-in-choeng-thale-phuket-u6003996,Mida Grande Resort Condominiums,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,leasehold,,,2.0,2.0,70.0,,,,8500000.0,121428.57,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all mida grande resort condominiums 7% guar. return for 3 years updated 1 day ago choeng thale, thalang, phuket ฿8,500,000 (฿121,000/sqm) 2 bedroom condo for sale at mida grande resort condominiums a very private 2-bedroom condominium for sale in mida grande surin, one of the most recognizable residential projects in the surin area.\nproperty details:\n\n\nsize: 70 sqm\n\n\nlayout: 2 bedrooms / 2 bat"", ""tags"": [""cam fee:฿3,500/mo"", ""sinking fund:฿35,000"", ""updated: 1 day ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-mida-grande-resort-condominiums-in-choeng-thale-phuket-u6003996""}",2026-04-21 09:03:53.356840,2026-04-21 09:03:53.356840,1
448,fazwaz,3-bedroom-house-for-sale-at-prime-place-phuket-victory-monument-in-si-sunthon-phuket-u5675930,https://www.fazwaz.com/property-sales/3-bedroom-house-for-sale-at-prime-place-phuket-victory-monument-in-si-sunthon-phuket-u5675930,Prime Place Phuket-Victory Monument,,,layan,"Si Sunthon, Thalang, Phuket",,,house,unknown,,,,,,,,,3690000.0,,,,,,unknown,,0,,0,0,1,0,,,0,,,,,,"{""card_text"": ""see all prime place phuket-victory monument updated 3 days ago si sunthon, thalang, phuket ฿3,690,000 (฿20,500/sqm) 3 bedroom house for sale at prime place phuket-victory monument fully renovation with unfurnished details: 3 bedroom(s) 2 bathroom(s) 180 sqm property type: house garden view unblocked open view fully renovated private garden landscaped garden pets\n                    : all kind of p"", ""tags"": [""est. rent:฿79,800/mo| roi:26%"", ""updated: 3 days ago""], ""location_text"": ""Si Sunthon, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-house-for-sale-at-prime-place-phuket-victory-monument-in-si-sunthon-phuket-u5675930""}",2026-04-21 09:03:53.356840,2026-04-21 09:03:53.356840,1
449,fazwaz,1-bedroom-condo-for-sale-at-canvas-cherngtalay-in-choeng-thale-phuket-u5822432,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-canvas-cherngtalay-in-choeng-thale-phuket-u5822432,CANVAS Cherngtalay,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,freehold,,,1.0,,,,,,8900000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all canvas cherngtalay updated 1 day ago choeng thale, thalang, phuket ฿8,900,000 (฿223,000/sqm) 1 bedroom condo for sale at canvas cherngtalay 1 bedroom foreigner freehold top floor good deal details: 1 bedroom(s) 1 bathroom(s) 40 sqm property type: condo beach 2.34 km foreign quota year built 2025 low rise floor 5 lake view golf course view private pool pool access rooftop terrace est. rent:"", ""tags"": [""est. rent:฿64,200/mo| roi:9%"", ""cam fee:฿3,400/mo"", ""sinking fund:฿26,000"", ""updated: 1 day ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-canvas-cherngtalay-in-choeng-thale-phuket-u5822432""}",2026-04-21 09:03:53.362293,2026-04-21 09:03:53.362293,1
450,fazwaz,2-bedroom-penthouse-for-sale-at-icon-park-in-kamala-phuket-u1410990,https://www.fazwaz.com/property-sales/2-bedroom-penthouse-for-sale-at-icon-park-in-kamala-phuket-u1410990,Icon Park,,,kamala,"Kamala, Kathu, Phuket",,,house,unknown,,,,,65.0,,,,12000000.0,184615.38,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all icon park updated 6 days ago kamala, kathu, phuket ฿12,000,000 (฿105,000/sqm) 2 bedroom penthouse for sale at icon park luxury duplex penthouse for sale in kamala, phuket! apartment with an area of ​​113.65 sq.m. overlooking the mountains, furnished with good furniture, appliances, and quality linens. the apartment has... details: 2 bedroom(s) 2 bathroom(s) 114 sqm property type: penthouse"", ""tags"": [""est. rent:฿71,500/mo| roi:7%"", ""cam fee:฿5,130/mo"", ""sinking fund:฿68,400"", ""updated: 6 days ago""], ""location_text"": ""Kamala, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-penthouse-for-sale-at-icon-park-in-kamala-phuket-u1410990""}",2026-04-21 09:03:53.364079,2026-04-21 09:03:53.364079,1
451,fazwaz,1-bedroom-apartment-for-sale-at-the-privilege-in-patong-phuket-u1962363,https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-the-privilege-in-patong-phuket-u1962363,The Privilege,,,patong,"Patong, Kathu, Phuket",,,condo,freehold,,,,,70.0,,,,8000000.0,114285.71,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all the privilege updated 22 hours ago patong, kathu, phuket ฿8,000,000 (฿114,000/sqm) 1 bedroom apartment for sale at the privilege size: spacious 70 m² apartment with freehold ownership\nfeatures: elegant spa bathroom with a separate shower and toilet, furnished with high-end siemens appliances (microwave and fridge), and a... details: 1 bedroom(s) 1 bathroom(s) 70 sqm property type: apartmen"", ""tags"": [""rent:฿42,000/mo| roi:6%"", ""cam fee:฿4,200/mo"", ""updated: 22 hours ago""], ""location_text"": ""Patong, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-apartment-for-sale-at-the-privilege-in-patong-phuket-u1962363""}",2026-04-21 09:03:59.546593,2026-04-21 09:03:59.546593,1
452,fazwaz,1-bedroom-condo-for-sale-at-adm-platinum-bay-in-kamala-phuket-u5623019,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-adm-platinum-bay-in-kamala-phuket-u5623019,ADM Platinum Bay,,,kamala,"Kamala, Kathu, Phuket",,,condo,freehold,,,,,,,,,6800000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all adm platinum bay updated 4 days ago kamala, kathu, phuket ฿6,800,000 ฿7,500,000 (฿179,000/sqm) 1 bedroom condo for sale at adm platinum bay ✨ special listing announcement – adm platinum bay (kamala) ✨\n \njust launched! foreign freehold one-bedroom condo with private pool now available at 7,099,999 thb 🤩\n \nthis stunning b... details: 1 bedroom(s) 1 bathroom(s) 38 sqm property type: condo bea"", ""tags"": [""cam fee:฿2,280/mo"", ""sinking fund:฿26,600"", ""updated: 4 days ago""], ""location_text"": ""Kamala, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-adm-platinum-bay-in-kamala-phuket-u5623019""}",2026-04-21 09:03:59.546593,2026-04-21 09:03:59.546593,1
453,fazwaz,3-bedroom-house-for-sale-at-orchid-lane-mission-hill-in-pa-khlok-phuket-u1996034,https://www.fazwaz.com/property-sales/3-bedroom-house-for-sale-at-orchid-lane-mission-hill-in-pa-khlok-phuket-u1996034,Orchid Lane Mission Hill,,,pa-khlok,"Pa Khlok, Thalang, Phuket",,,house,unknown,,,3.0,2.0,180.0,,,,16900000.0,93888.89,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all orchid lane mission hill updated 3 weeks ago pa khlok, thalang, phuket ฿16,900,000 (฿93,900/sqm) 3 bedroom house for sale at orchid lane mission hill this property is a 180 sqm house with 3 bedrooms and 2 bathrooms that is available for sale. it is part of the orchid lane mission hill project in pa khlok, phuket and was completed in may 2... details: 3 bedroom(s) 2 bathroom(s) 180 sqm prop"", ""tags"": [""est. rent:฿56,500/mo| roi:4%"", ""updated: 3 weeks ago""], ""location_text"": ""Pa Khlok, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-house-for-sale-at-orchid-lane-mission-hill-in-pa-khlok-phuket-u1996034""}",2026-04-21 09:03:59.546593,2026-04-21 09:03:59.546593,1
454,fazwaz,1-bedroom-condo-for-sale-at-cassia-phuket-in-choeng-thale-phuket-u1690380,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-cassia-phuket-in-choeng-thale-phuket-u1690380,Cassia Phuket,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,leasehold,,,,,,,,,6842105.0,,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all cassia phuket 5% guar. return for 3 years updated 2 days ago choeng thale, thalang, phuket ฿6,842,105 ฿9,880,000 (฿137,000/sqm) 1 bedroom condo for sale at cassia phuket the property is cassia phuket and its in laguna phuket and exclusive gated community managed by the banyan tree group. the property is leased back to the hotel for rental income which is shared with o... details: 1 bedroom"", ""tags"": [""cam fee:฿100/mo"", ""updated: 2 days ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-cassia-phuket-in-choeng-thale-phuket-u1690380""}",2026-04-21 09:03:59.546593,2026-04-21 09:03:59.546593,1
455,fazwaz,4-bedroom-villa-for-sale-at-gold-chariot-in-choeng-thale-phuket-u6164970,https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-gold-chariot-in-choeng-thale-phuket-u6164970,Gold Chariot,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,villa,unknown,,,,,,,,,37500000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all gold chariot listed 2 weeks ago choeng thale, thalang, phuket ฿37,500,000 (฿100,000/sqm) 4 bedroom villa for sale at gold chariot “gold chariot pool villa\"" villa in cherngtalay,talang, phuket.\nwelcome to gold chariot pool villa, a contemporary and luxurious pool villas. we are located in a private and quiet area of ch... details: 4 bedroom(s) 4 bathroom(s) 375 sqm property type: villa beac"", ""tags"": [""est. rent:฿189,000/mo| roi:6%""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-gold-chariot-in-choeng-thale-phuket-u6164970""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
456,fazwaz,1-bedroom-condo-for-sale-at-chic-condo-in-karon-phuket-u5673495,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-chic-condo-in-karon-phuket-u5673495,Chic Condo,,,karon,"Karon, Phuket Town, Phuket",,,condo,unknown,,,,,,,,,3390000.0,,,,,,unknown,,0,,0,0,1,0,,,0,,,,,,"{""card_text"": ""see all chic condo 7% guar. return for 3 years updated 5 days ago karon, phuket town, phuket ฿3,390,000 (฿72,700/sqm) 1 bedroom condo for sale at chic condo rewly renovation with fully furnished details: 1 bedroom(s) 1 bathroom(s) 46.64 sqm property type: condo beach 1.31 km year built 2012 low rise floor 1 garden view fully renovated modern or contemporary minimalist cam fee: ฿2,099/mo sinking fu"", ""tags"": [""cam fee:฿2,099/mo"", ""sinking fund:฿23,320"", ""updated: 5 days ago""], ""location_text"": ""Karon, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-chic-condo-in-karon-phuket-u5673495""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
457,fazwaz,2-bedroom-condo-for-sale-at-q-conzept-condominium-in-karon-phuket-u1847686,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-q-conzept-condominium-in-karon-phuket-u1847686,Q Conzept Condominium,,,karon,"Karon, Phuket Town, Phuket",,,condo,unknown,,,2.0,,,,,,11000000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all q conzept condominium updated 4 days ago karon, phuket town, phuket ฿11,000,000 ฿11,900,000 (฿116,000/sqm) 2 bedroom condo for sale at q conzept condominium 🔥 yearly profit: 10% ideally located 3 minutes walk to the two beaches of karon and kata.2 bedrooms, 95 sq. m, 4th floor.premium club house q concept.everything is new: fully equipped kitchen wi... details: 2 bedroom(s) 1 bathroom(s) 9"", ""tags"": [""est. rent:฿151,000/mo| roi:16%"", ""cam fee:฿5,700/mo"", ""sinking fund:฿90,250"", ""updated: 4 days ago""], ""location_text"": ""Karon, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-q-conzept-condominium-in-karon-phuket-u1847686""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
458,fazwaz,3-bedroom-villa-for-sale-at-luxpride-by-wallaya-villas-in-si-sunthon-phuket-u1876652,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-luxpride-by-wallaya-villas-in-si-sunthon-phuket-u1876652,LuxPride by Wallaya Villas,,,layan,"Si Sunthon, Thalang, Phuket",,,villa,unknown,,,,,,,,,20500000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all luxpride by wallaya villas updated 1 week ago si sunthon, thalang, phuket ฿20,500,000 ฿22,000,000 (฿54,000/sqm) 3 bedroom villa for sale at luxpride by wallaya villas brand new pool villa near laguna details: 3 bedroom(s) 3 bathroom(s) 380 sqm property type: villa year built 2024 city view pool view private pool rooftop terrace private garden pets\n                    : all kind of pets all"", ""tags"": [""rent:฿200,000/mo| roi:12%"", ""cam fee:฿7,600/mo"", ""sinking fund:฿190,000"", ""updated: 1 week ago""], ""location_text"": ""Si Sunthon, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-at-luxpride-by-wallaya-villas-in-si-sunthon-phuket-u1876652""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
459,fazwaz,4-bedroom-villa-for-sale-at-baan-suan-loch-palm-in-kathu-phuket-u5362278,https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-baan-suan-loch-palm-in-kathu-phuket-u5362278,Baan Suan Loch Palm,,,kathu,"Kathu, Kathu, Phuket",,,villa,unknown,,,,,,,,,19500000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all baan suan loch palm updated 4 days ago kathu, kathu, phuket ฿19,500,000 (฿48,800/sqm) 4 bedroom villa for sale at baan suan loch palm baan suan loch palm is a villa-resort style surrounded by lush greenery nature and secluded in a tranquil area, close to numerous tourist attractions and many convenient places such as 24 hours securi... details: 4 bedroom(s) 4.5 bathroom(s) 400 sqm property"", ""tags"": [""rent:฿130,000/mo| roi:8%"", ""updated: 4 days ago""], ""location_text"": ""Kathu, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-baan-suan-loch-palm-in-kathu-phuket-u5362278""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
460,fazwaz,1-bedroom-condo-for-sale-at-surin-sabai-in-choeng-thale-phuket-u75698,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-surin-sabai-in-choeng-thale-phuket-u75698,Surin Sabai,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,unknown,,,,,,,,,3700000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""surin sabai updated 1 month ago choeng thale, thalang, phuket ฿3,700,000 ฿4,400,000 (฿57,800/sqm) 1 bedroom condo for sale at surin sabai welcome to surin sabai, an exclusive and sophisticated condominium project right in the heart of choeng thale, phuket! located in an affluent area surrounded by lush, green landscapes, and breathtakin... details: 1 bedroom(s) 1 bathroom(s) 64 sqm property type: "", ""tags"": [""est. rent:฿30,100/mo| roi:10%"", ""cam fee:฿5,120/mo"", ""sinking fund:฿19,200"", ""updated: 1 month ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-surin-sabai-in-choeng-thale-phuket-u75698""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
461,fazwaz,2-bedroom-condo-for-sale-at-at-the-tree-condominium-in-rawai-phuket-u1405458,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-at-the-tree-condominium-in-rawai-phuket-u1405458,At The Tree Condominium,,,rawai,"Rawai, Phuket Town, Phuket",,,condo,unknown,,,,,,,,,11900000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""at the tree condominium updated 16 hours ago rawai, phuket town, phuket ฿11,900,000 (฿138,000/sqm) 2 bedroom condo for sale at at the tree condominium sunrise view from bacony. facing south east. 23 meter hight from sea level. this property is fully furnished with 5g wifi, new air conditioning, and a new sofa.\nspecial inclusions•seaview condo&b... details: 2 bedroom(s) 2 bathroom(s) 86 sqm propert"", ""tags"": [""rent:฿50,000/mo| roi:5%"", ""cam fee:฿4,730/mo"", ""sinking fund:฿47,300"", ""updated: 16 hours ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-at-the-tree-condominium-in-rawai-phuket-u1405458""}",2026-04-21 09:03:59.562389,2026-04-21 09:03:59.562389,1
462,fazwaz,2-bedroom-condo-for-sale-at-palm-breeze-resort-in-rawai-phuket-u5904356,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-palm-breeze-resort-in-rawai-phuket-u5904356,Palm Breeze Resort,,,rawai,"Rawai, Phuket Town, Phuket",,,condo,unknown,,,,,,,,,5000000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all palm breeze resort updated 1 week ago rawai, phuket town, phuket ฿5,000,000 (฿43,900/sqm) 2 bedroom condo for sale at palm breeze resort the apartment is located in the palm breeze resort complex, which consists of 5 buildings. it is located a 10-minute drive from phuket's beautiful nai harn beach. convenient location, very developed i... details: 2 bedroom(s) 2 bathroom(s) 114 sqm propert"", ""tags"": [""est. rent:฿54,200/mo| roi:13%"", ""cam fee:฿4,788/mo"", ""updated: 1 week ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-palm-breeze-resort-in-rawai-phuket-u5904356""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
463,fazwaz,4-bedroom-villa-for-sale-at-manor-phuket-in-si-sunthon-phuket-u6144306,https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-manor-phuket-in-si-sunthon-phuket-u6144306,Manor Phuket,,,layan,"Si Sunthon, Thalang, Phuket",,,villa,unknown,,,4.0,5.0,912.0,,,,30900000.0,33881.58,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all manor phuket listed 3 weeks ago updated 3 weeks ago si sunthon, thalang, phuket ฿30,900,000 (฿57,900/sqm) 4 bedroom villa for sale at manor phuket 4 bed 5 bath with big plot 912 sqm details: 4 bedroom(s) 5 bathroom(s) 534 sqm property type: villa pool view garden view private pool pool access garden access pets\n                    : all kind of pets allowed cam fee: ฿13,684/mo sinking fund"", ""tags"": [""cam fee:฿13,684/mo"", ""sinking fund:฿100,000"", ""updated: 3 weeks ago""], ""location_text"": ""Si Sunthon, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/4-bedroom-villa-for-sale-at-manor-phuket-in-si-sunthon-phuket-u6144306""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
464,fazwaz,1-bedroom-condo-for-sale-at-diamond-condominium-bang-tao-in-choeng-thale-phuket-u1794864,https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-diamond-condominium-bang-tao-in-choeng-thale-phuket-u1794864,Diamond Condominium Bang Tao,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,condo,unknown,,,,,,,,,6500000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all diamond condominium bang tao 5% guar. return for 5 years updated 1 week ago choeng thale, thalang, phuket ฿6,500,000 (฿162,000/sqm) 1 bedroom condo for sale at diamond condominium bang tao be fascinated by living here in an elegant modern place under the shady atmosphere of nature from mountainous view and bang tao beach. enjoy the tranquility, privacy, impressive services, and complete..."", ""tags"": [""cam fee:฿2,800/mo"", ""sinking fund:฿20,000"", ""updated: 1 week ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/1-bedroom-condo-for-sale-at-diamond-condominium-bang-tao-in-choeng-thale-phuket-u1794864""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
465,fazwaz,5-bedroom-villa-for-sale-in-choeng-thale-phuket-u2002278,https://www.fazwaz.com/property-sales/5-bedroom-villa-for-sale-in-choeng-thale-phuket-u2002278,Fully Renovated 4 Bedroom with Large Pool,,,cherng-talay,"Choeng Thale, Thalang, Phuket",,,villa,unknown,,,,,,,,,21000000.0,,,,,,unknown,,0,,0,1,0,0,,,0,,,,,,"{""card_text"": ""see all fully renovated 4 bedroom with large pool updated 1 week ago choeng thale, thalang, phuket ฿21,000,000 ฿22,000,000 (฿46,700/sqm) 5 bedroom villa for sale in choeng thale, phuket 350 m enclosed air conditioned and 450 m total living area including terrace under terrace sala the land is 491 m it has two parking areas with two sliding gates enough parking for six cars off the st... details: 5"", ""tags"": [""updated: 1 week ago""], ""location_text"": ""Choeng Thale, Thalang, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/5-bedroom-villa-for-sale-in-choeng-thale-phuket-u2002278""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
466,fazwaz,2-bedroom-condo-for-sale-at-royal-phuket-marina-in-ko-kaeo-phuket-u76140,https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-royal-phuket-marina-in-ko-kaeo-phuket-u76140,Royal Phuket Marina,,,phuket-town,"Ko Kaeo, Phuket Town, Phuket",,,condo,unknown,,,2.0,,,,,,18000000.0,,,,,,unknown,,0,,0,1,1,0,,,0,,,,,,"{""card_text"": ""see all royal phuket marina updated 1 month ago ko kaeo, phuket town, phuket ฿18,000,000 (฿117,000/sqm) 2 bedroom condo for sale at royal phuket marina experience a comfortable life infinitely and enjoy a luxurious living amid the abundance of nature in the vicinity of koh kaew, phuket. the condo features 2 bedrooms and has been created the best for... details: 2 bedroom(s) 2 bathroom(s) 154 sqm p"", ""tags"": [""rent:฿115,000/mo| roi:8%"", ""cam fee:฿10,010/mo"", ""updated: 1 month ago""], ""location_text"": ""Ko Kaeo, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/2-bedroom-condo-for-sale-at-royal-phuket-marina-in-ko-kaeo-phuket-u76140""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
467,fazwaz,3-bedroom-townhouse-for-sale-in-patong-phuket-u1753160,https://www.fazwaz.com/property-sales/3-bedroom-townhouse-for-sale-in-patong-phuket-u1753160,Perfect 3 Storey Townhose Renovated with Seaview,,,patong,"Patong, Kathu, Phuket",,,house,freehold,,,,,315.0,,,,26000000.0,82539.68,,,,,unknown,,0,,0,0,0,0,,,0,,,,,,"{""card_text"": ""see all perfect 3 storey townhose renovated with seaview updated 2 days ago patong, kathu, phuket ฿26,000,000 (฿82,500/sqm) 3 bedroom townhouse for sale in patong, phuket it’s a 3 floor building with 3 independent units. 315 sqm in total. thai freehold. can be sold as it is or at a higher price with all interior design project finished. it has an amazing view of... details: 3 bedroom(s) 3 bathroom"", ""tags"": [""updated: 2 days ago""], ""location_text"": ""Patong, Kathu, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-townhouse-for-sale-in-patong-phuket-u1753160""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
468,fazwaz,3-bedroom-villa-for-sale-in-rawai-phuket-u1743214,https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u1743214,Brand New Pool villa Soi Srem Suk,,,rawai,"Rawai, Phuket Town, Phuket",,,villa,unknown,,,,,,,,,9500000.0,,,,,,unknown,,0,,0,1,1,1,,,0,,,,,,"{""card_text"": ""see all brand new pool villa soi srem suk updated 3 weeks ago rawai, phuket town, phuket ฿9,500,000 ฿13,000,000 (฿59,400/sqm) 3 bedroom villa for sale in rawai, phuket brand new pool villa with sea view and mountain view fully furnished including cleaning, wifi cover parking located on the peaceful area of rawai close to aka gym details: 3 bedroom(s) 3 bathroom(s) 160 sqm property type: villa year"", ""tags"": [""updated: 3 weeks ago""], ""location_text"": ""Rawai, Phuket Town, Phuket"", ""url"": ""https://www.fazwaz.com/property-sales/3-bedroom-villa-for-sale-in-rawai-phuket-u1743214""}",2026-04-21 09:03:59.578489,2026-04-21 09:03:59.578489,1
